Income,Age,Gender,Education,Wealth,Consumption
0,27,1,9,0,42732.4105
59964,52,2,0,10000,32242.138
20315,36,2,1,0,21862.985
0,50,1,1,0,33144.722
0,73,2,0,0,11006.4855
19555,79,1,0,0,16894.1415
35980,49,2,2,0,28887.442
0,59,2,1,0,7611.2817
47532,46,2,3,0,58922.186
0,52,1,0,0,20636.0997
9961,46,1,1,0,23711.769
0,58,2,0,0,26431.019
0,42,2,0,0,28229
0,33,1,1,0,31649.124
0,50,1,3,0,42503.028
0,47,2,3,0,25656.072
14986,54,2,3,0,27198.6724
9082,30,1,1,0,21923.8924
3427,46,1,1,0,19403.223
0,28,2,3,0,43401.283
23344,48,1,2,0,24926.488
7861,62,1,0,0,28487.962
672,57,2,1,0,36953.05
0,51,1,3,0,36662.931
0,45,1,1,0,26791.825
0,43,1,0,0,32571.572
0,46,1,1,0,34756.893
0,55,1,3,0,20294.841
34496,43,1,2,0,35884.258
54346,33,1,1,0,24908.1824
60934,56,2,2,0,51323.376
10281,69,2,0,0,6078.1476
0,63,2,3,0,15784.448
44807,82,1,1,0,22903.997
0,42,1,2,0,35482.584
0,51,1,1,0,18269.419
0,41,1,3,0,26795.63
0,79,1,1,0,23842.274
0,54,1,0,0,18911.594
0,46,1,9,0,48847.81
6168,39,1,1,0,20798.295
6219,40,1,1,0,17738.9683
15548,45,1,0,0,14329.5975
25768,45,1,1,0,27932.737
11489,68,1,0,0,11709.7596
0,43,1,1,0,46683.346
0,42,1,1,0,29158.427
0,52,2,2,0,72172.612
32624,49,1,0,0,54561.929
12093,50,2,1,0,46362.291
0,51,2,2,0,31820.1255
3047,55,1,1,0,31862.58
17671,43,1,3,0,40850.41
811,64,1,1,0,18046.13
9460,47,2,0,0,26605.298
0,60,2,0,0,34794.961
13244,52,1,1,0,45942.129
0,48,2,2,0,69329.12
6564,77,1,1,0,55997.265
59466,66,2,0,0,40228.355
22913,29,1,3,0,61370.743
154581,42,1,2,0,35677.342
2733,63,2,0,0,26521.137
0,57,1,1,0,60912.277
32478,40,1,1,0,35011.109
0,63,1,0,0,67576.282
99171,53,1,1,0,55290.281
84611,43,1,0,0,35724.671
0,41,1,0,0,47272.987
0,58,2,3,0,52581.274
16081,81,1,0,0,29549.006
29535,35,1,2,0,18986.913
0,61,2,1,0,8991.7744
20135,58,2,1,0,29643.462
72213,74,2,1,0,67301.075
0,54,1,1,0,30354.073
93459,56,2,2,0,45590.477
42018,44,1,1,0,23862.691
13568,59,1,2,0,36631.529
10289,45,2,3,0,40801.556
7350,57,1,1,0,15313.342
0,39,1,9,0,41609.41
22015,48,2,0,0,30740.961
0,47,2,2,0,25083.738
22325,79,1,2,0,78031.345
0,78,1,0,0,11418.0156
0,48,2,0,0,18664.935
5192,45,2,3,0,43187.336
0,43,1,9,0,44173.959
0,60,1,2,0,28975.317
0,58,2,1,0,46845.479
19901,76,2,0,0,37357.374
34109,53,2,1,0,56455.83
22597,53,2,1,0,59911.86
4838,71,2,1,0,20536.957
27547,45,1,2,0,53597.074
0,35,1,2,0,50486.307
31936,75,1,1,0,10578.9414
0,85,2,0,0,46998.716
31174,39,1,2,0,28393.554
18200,34,1,3,0,35206.248
20813,33,1,2,30000,75423.869
64545,60,2,0,0,19164.438
13773,47,1,1,0,23611.661
33498,51,1,3,0,100096.867
21969,39,1,1,0,33815.356
29515,50,1,1,0,40386.993
20326,36,2,1,0,39009.575
10106,54,2,3,0,28967.52
0,43,1,9,0,28255.406
10812,62,1,0,0,30696.2115
0,35,2,2,0,46840.399
29499,67,1,1,0,34644.069
10439,48,1,2,0,49126.672
27325,48,2,1,0,39687.203
19692,48,1,3,0,47306.522
15265,37,2,3,0,34179.302
48620,47,1,3,0,34604.413
13977,44,1,3,0,67703.444
23402,75,1,9,0,46198.232
0,48,1,3,0,20140.267
31084,53,1,2,0,28194.449
0,72,2,1,0,17960.591
0,67,2,0,0,15809.184
0,43,1,0,0,5552.5131
39446,71,2,0,0,5590.4711
19822,37,1,3,0,47719.068
0,49,1,2,0,86790.977
25910,80,1,2,0,27861.402
0,57,2,0,0,19774.3815
0,53,1,3,0,47591.82
5189,48,1,2,0,45376.662
21422,42,1,2,0,26781.803
0,59,2,2,0,7202.9531
0,33,1,0,0,12431.8183
0,49,1,9,0,38158.856
0,48,1,3,0,50851.918
10001,48,1,0,0,114834.39
22114,62,1,0,0,77868.613
13470,58,1,1,0,40148.235
2332,62,1,0,0,44448.225
37226,71,1,2,0,8845.6763
10349,45,1,2,0,40136.586
14298,45,1,1,0,23661.999
25602,61,1,2,0,23927.572
2479,72,1,3,0,39785.128
8449,36,1,3,0,68516
5970,59,1,2,0,25801.349
0,30,2,0,0,24689.704
6738,54,1,0,0,32529.132
1371,46,1,1,0,16148.845
3718,39,1,0,0,33552.896
0,84,1,0,0,27128.281
7342,30,1,9,0,46758.003
0,49,1,2,0,6433.6534
0,74,2,0,0,14806.3815
6787,65,1,3,0,18417.6447
7149,55,1,9,0,66503.3
0,30,1,1,0,22527.4475
5366,67,2,0,0,26345.937
7603,54,1,3,0,53616.519
1490,77,2,1,18700,71028.9
0,42,1,1,0,35065.533
18154,69,1,2,0,22933.311
2971,54,1,2,0,71585.935
7568,61,1,1,0,47866.077
11982,53,1,1,0,24373.3
15745,41,1,1,0,37070.449
0,43,1,2,0,37457.891
0,53,1,1,0,43775.957
0,37,1,2,0,28989.84
0,50,2,1,0,34910.662
0,51,1,0,0,15849.7123
0,58,1,1,0,24476.907
30302,66,1,3,0,45308.803
0,85,1,0,0,19012.5885
7579,46,1,3,0,97843.935
0,75,1,0,0,14768.7777
0,73,2,0,0,8542.2674
0,54,1,1,0,25684.708
19321,49,1,2,0,115102.98
6169,43,1,1,0,21627.217
0,66,2,0,0,17577.902
17478,75,2,0,0,26876.335
14652,49,1,2,0,49184.639
62229,54,1,2,0,65738.073
7215,43,1,1,0,11148.4015
27365,56,1,1,0,40693.397
32075,51,1,1,0,67616.277
4152,51,1,3,0,72325.23
28327,44,1,2,0,58270.344
0,68,1,3,0,28941.774
0,44,2,2,0,24655.932
0,57,1,0,0,24878.208
0,60,1,1,0,26588.173
8114,45,1,0,0,28327.824
14928,62,1,2,0,27033.708
9596,37,1,1,0,30380.487
0,40,1,1,0,27442.9245
9002,40,1,1,0,35740.135
58756,69,2,0,0,20716.98
27225,52,1,0,0,24900.081
0,47,1,0,0,15292.135
12187,36,2,0,0,14978.844
30425,45,1,1,0,83861.965
28379,37,1,3,0,23871.9053
25226,39,1,0,0,30660.7497
9738,53,1,2,5000,52912.457
0,45,1,2,10000,36342.664
0,40,2,0,0,8023.959
36263,49,1,1,0,32970.243
16050,42,1,0,0,27406.05
0,53,1,1,0,25222.895
0,42,2,0,0,16052.4203
22872,37,1,2,8000,35568.037
11562,61,1,0,0,39536.855
5045,62,2,1,0,28259.719
0,49,2,1,0,8172.4771
27749,35,2,1,165000,21216.3306
0,55,1,0,0,31075.924
15294,85,2,0,0,4479.919
0,35,2,2,0,15918.976
11478,68,2,0,0,4357.1972
13117,76,2,1,0,14012.519
0,65,1,1,0,20114.8324
38965,69,1,1,0,20418.7753
20208,50,1,1,0,29980.379
0,68,2,1,0,28610.697
33108,31,1,1,1560,23173.276
44081,51,1,0,0,31776.479
0,53,1,2,0,22502.229
10090,62,2,1,0,29047.215
0,42,2,0,0,28588.903
0,42,1,0,0,23196.116
0,65,2,0,0,12489.0188
19173,66,1,1,0,37539.733
4974,63,2,0,0,20609.4035
2651,54,1,0,2330,44467.818
7326,42,2,1,0,25946.054
11783,45,2,2,0,48381.008
14345,73,2,0,0,36709.81
9447,77,2,0,0,27317.094
37927,41,1,1,0,19950.2213
0,52,2,0,0,26679.202
33635,46,2,0,0,51161.528
52101,53,1,1,0,43831.824
11745,47,1,9,0,54140.68
8704,63,1,2,0,37790.448
0,45,2,1,0,22076.8185
15772,55,1,0,0,23098.989
49741,51,1,0,0,44623.48
2523,44,1,0,0,36060.554
20901,56,1,0,0,28860.295
8564,64,1,1,0,32374.532
10224,65,1,0,0,26057.834
0,40,1,1,0,34641.576
59553,43,2,1,0,30637.293
21450,73,1,1,0,34687.94
0,50,2,2,0,31878.207
0,76,1,9,0,31651.429
14968,53,1,3,0,41318.48
20457,53,1,2,0,77507.226
24500,75,1,9,0,118293.36
2625,37,2,3,0,79160.408
25856,63,2,1,0,33002.993
42244,47,1,2,0,42090.109
4611,44,1,2,0,51431.714
0,35,2,0,0,19267.0875
0,57,1,2,0,25167.288
0,53,1,0,0,36597.525
17783,34,1,1,0,25171.703
0,68,2,0,0,12099.2939
4795,42,1,1,0,40366.7
0,36,1,1,0,23225.433
22540,20,1,1,0,9784.6582
6612,66,2,0,0,5843.3495
0,55,2,0,0,20063.906
12140,86,1,0,0,5692.0304
0,57,1,0,0,19491.112
6476,72,2,0,0,12852.6831
3484,46,1,9,0,43037.471
8480,69,1,3,0,21596.773
11342,53,2,1,0,35009.885
0,38,1,0,0,39874.543
0,42,2,1,0,20251.78
25752,56,2,3,0,42136.316
0,48,2,0,0,24254.184
0,50,1,2,0,43607.914
11856,44,1,1,12000,63496.23
0,53,1,1,0,53104.325
0,39,1,0,10000,30006.222
46546,38,1,1,0,24383.409
6816,74,1,0,0,5769.4617
0,35,1,0,0,19846.293
0,42,2,3,0,31962.203
17509,27,1,1,0,44484.889
7873,58,1,0,0,41402.219
15746,68,1,1,0,38235.148
0,31,1,2,0,38536.548
0,45,2,1,0,28737.332
0,59,2,1,0,19118.612
0,50,2,1,0,40654.763
0,43,2,1,0,66951.885
0,52,1,0,0,30280.321
0,64,2,0,0,12111.1106
7568,52,1,3,0,56534.9
30187,61,1,0,0,19856.358
0,52,2,0,0,8095.2832
0,36,2,0,0,12044.253
2965,47,1,1,0,16396.9859
39100,53,1,2,0,52698.236
18104,38,1,2,50000,24885.849
0,50,1,1,0,42533.912
0,40,1,2,0,24313.103
0,76,2,0,0,4555.7326
20811,35,1,1,0,24120.569
52555,39,1,0,0,24006.78
10378,49,1,0,0,38582.932
28863,76,1,0,0,22954.245
5045,41,1,1,0,23977.94
0,37,1,1,0,37379.307
16874,64,1,3,0,25976.711
0,84,2,0,0,16393.656
3037,67,2,0,0,40425.408
35061,46,1,3,0,26222.465
73602,48,1,1,0,35775.657
64247,32,1,0,0,21027.311
0,83,2,0,700,35649.5564
23248,45,1,1,0,35407.067
20269,75,1,1,0,23454.733
0,57,2,0,0,14966.86
21656,47,1,2,0,21824.1885
3937,36,1,0,0,28185.977
0,38,1,1,0,46689.785
22781,64,1,3,0,28828.798
82190,38,1,1,0,31127.432
11784,45,1,2,25000,29294.137
38269,44,1,2,0,22938.659
20784,41,1,1,0,37887.014
25331,61,1,8,0,32008.252
4373,56,2,1,0,11432.366
1087,75,1,9,0,45833.432
8309,49,2,0,0,17844.152
0,44,2,1,0,24181.381
0,41,2,0,0,19371.369
0,36,1,3,0,60462.779
0,54,1,9,0,115338.39
8704,37,2,2,0,32269.963
14673,35,1,9,0,28008.61
0,44,1,3,0,32329.666
18437,53,2,3,0,65853.645
0,52,1,3,0,38447.573
0,46,1,9,0,30815.057
0,42,1,3,0,29581.525
0,39,1,3,0,29489.116
72562,46,1,3,0,37665.02
13594,41,1,3,0,35661.187
30525,46,1,3,0,54623.412
9623,50,1,3,0,32341.22
938,48,2,3,0,7755.2623
0,44,1,2,0,27343.565
19550,43,1,0,0,23978.9966
84928,48,1,2,0,23280.158
0,36,2,2,0,30475.234
6324,72,2,1,0,32661.782
15305,57,1,9,0,74374.672
10090,46,1,3,20000,63883.836
20416,49,2,9,140000,109836.458
38294,43,2,3,650000,87879.48
34203,77,2,1,0,32390.759
0,47,1,1,0,26947.726
37334,57,2,1,0,85414.84
20508,50,1,1,0,23712.9923
0,56,1,1,0,13620.5074
11437,57,1,0,0,39460.293
0,69,2,0,0,33336.185
0,35,1,2,0,61910.015
3375,58,1,1,0,54913.469
12286,53,1,3,0,317146.544
22500,52,1,9,0,88532.994
0,25,1,3,0,45882.21
7340,66,2,1,0,50610.301
21763,64,2,1,0,29801.361
25739,65,2,0,0,29810.731
17559,56,1,2,0,35328.774
25313,62,1,9,0,47536.375
0,68,1,1,0,18900.242
7290,63,1,2,0,31717.9655
12825,72,1,1,0,26773.864
39827,62,1,3,0,35238.281
4444,42,1,9,0,46050.227
15705,52,2,3,0,70753.01
0,50,1,2,0,63830.701
30849,78,1,1,0,50036.317
0,97,1,1,0,82844.163
18169,61,1,2,0,38345.778
0,63,1,2,0,26918.326
0,83,2,0,0,12980.863
9703,70,1,1,0,37962.536
0,40,1,3,0,89523.654
19031,49,1,1,0,105219.06
18243,58,1,1,0,78486.997
0,54,1,2,0,21846.702
29250,49,1,2,0,40474.49
0,36,1,2,0,15997.1477
6536,46,1,1,0,30801.067
24524,47,1,1,180,65699.189
0,68,1,0,0,17088.979
0,31,2,0,0,24352.482
0,41,2,1,0,20576.145
0,46,1,2,0,41214.026
0,33,1,1,0,24193.798
0,59,2,0,0,31648.278
0,64,1,0,0,15408.1877
0,58,1,2,0,23117.104
0,38,1,2,0,37864.089
0,45,1,2,50000,31829.836
18750,41,2,2,0,27037.684
0,36,1,2,0,44964.471
68586,55,1,1,0,33474.759
11250,47,1,1,0,46972.327
0,57,1,0,0,45036.058
0,41,1,1,0,51312.905
0,43,2,1,0,36529.858
0,54,1,1,0,31206.852
17130,66,2,1,0,29220.982
0,45,2,1,0,33056.169
19500,36,1,1,0,15308.363
16875,45,1,2,0,53160.954
8437,47,1,3,0,68516.382
34331,58,1,2,0,108743.591
0,52,2,2,0,31135.862
0,52,2,1,0,7435.0256
5085,38,1,2,0,49341.08
0,70,1,2,0,18063.868
0,34,1,3,0,30071.73
20344,30,2,1,0,22599.241
27183,48,1,2,7800,39160.863
71293,37,2,0,0,26313.817
33055,46,1,0,0,33116.176
0,55,1,2,0,38197.327
2409,37,1,1,0,21754.466
2687,27,1,1,0,18904.922
14999,36,1,1,0,19684.667
0,40,1,1,10000,39901.448
0,75,1,0,0,23121.213
7149,39,2,1,0,26512.227
14865,58,2,2,0,104663.648
9716,58,1,3,0,47412.184
0,43,1,9,0,30014.756
8386,66,1,2,0,21896.0796
72772,54,1,0,0,12769.3012
50352,39,1,0,0,13598.735
6485,80,2,0,0,14548.595
0,52,2,0,0,4795.2326
0,69,2,0,0,32037.715
41988,64,2,1,0,55145.478
104837,48,1,1,0,31276.938
34897,44,1,2,0,44888.926
49570,63,1,0,0,36689.546
0,58,2,0,0,16113.7846
0,74,1,0,100000,26188.87
39944,55,1,1,0,56492.899
74903,47,1,8,0,42005.587
0,54,2,0,0,21494.534
29707,53,1,0,0,44358.968
52974,34,1,1,0,28893.427
35984,45,1,8,0,45362.498
38898,50,2,0,0,17288.1624
0,45,1,0,0,33802.785
4365,82,2,0,0,86215.286
29703,45,2,0,0,26103.92
21269,55,1,1,0,93571.974
22632,34,1,2,0,38972.34
0,48,1,0,0,9147.4731
13280,68,1,0,0,9482.761
0,68,1,1,0,21785.299
50514,38,1,3,0,72401.292
56599,41,1,1,0,23527.437
80879,62,2,0,0,37217.425
0,41,2,3,0,25990.651
13848,47,1,2,4800,41994.786
0,58,2,1,0,85523.006
34709,59,2,1,0,24883.774
25406,58,2,1,0,19898.756
17897,46,1,1,0,54154.003
0,58,2,1,0,10046.519
0,47,1,0,0,15931.85
19413,37,1,2,7100,21451.53
0,51,2,0,0,14841.514
0,52,1,1,0,33990.139
0,52,1,1,0,105515.937
0,89,1,0,2500,14936.9297
32363,78,1,0,0,31093.328
8959,38,1,3,0,38643.392
0,44,1,0,0,19798.239
0,33,1,0,20000,34834.468
12471,82,1,0,0,34766.682
0,25,1,1,0,16100.96
0,75,1,1,0,24296.381
29748,62,1,1,0,65975.058
0,56,2,1,0,47086.015
0,50,2,9,0,47686.557
0,40,1,1,0,39550.65
610,39,2,1,0,31375.891
0,27,2,0,0,8849.345
0,38,2,2,0,29320.263
18572,53,1,2,0,20264.9643
0,66,1,1,0,28341.023
0,56,1,2,0,35658.269
0,51,1,2,0,61322.141
0,52,2,2,0,32559.646
0,46,2,3,0,48896.532
23943,43,1,3,0,49514.199
0,45,2,9,0,49190.942
0,44,2,0,0,21562.182
17043,64,2,0,0,42980.4915
0,64,1,3,0,37743.55
20250,56,1,3,0,30212.671
27967,73,1,0,0,19557.6743
0,42,2,2,0,5483.9199
0,33,1,1,0,45772.115
25203,42,2,0,0,18942.6075
23821,33,2,0,0,12791.997
9668,53,1,0,0,32624.958
0,49,2,1,0,13409.5933
3054,69,1,0,0,21067.006
15484,46,1,1,0,21775.6935
0,38,1,1,0,11638.4219
0,46,2,0,0,10824.3434
17590,39,1,1,0,13728.7034
23729,62,2,1,2500,31597.726
0,72,2,0,0,5097.6566
0,49,2,0,0,6177.9982
10476,39,2,1,0,26175.923
0,45,1,0,0,37525.773
0,75,2,0,0,4986.1797
13576,52,1,0,0,19474.306
0,76,1,0,0,33373.111
0,73,1,0,0,41452.371
0,67,2,0,0,13795.2036
0,72,1,0,0,37674.79
0,55,1,0,0,20687.802
10980,40,1,1,18000,38751.384
0,32,1,1,5700,43391.337
0,33,1,1,0,27006.499
31877,59,1,1,0,52250.637
15065,43,1,1,0,27475.249
0,48,1,0,0,54194.645
0,66,2,0,0,37391.517
0,35,1,1,0,31467.529
0,60,1,2,0,22376.907
0,66,1,0,0,24211.6013
0,57,1,0,0,28797.7965
26073,39,2,1,0,31749.69
7728,55,1,0,0,29451.328
0,53,1,0,0,37923.866
0,64,1,0,0,12678.29
0,28,1,1,0,10542.8725
3054,29,2,1,0,9199.2905
17632,82,2,0,60000,17542.557
0,52,1,0,0,59114.201
2239,80,1,1,0,17000.4357
0,48,1,2,0,14211.8746
0,51,1,1,0,13012.7905
0,49,2,0,0,24695.978
0,69,1,1,0,24982.377
4072,47,1,1,0,26988.187
0,46,1,1,0,27750.132
40270,37,2,0,0,12238.142
0,43,1,1,0,46531.101
0,69,2,0,0,4183.8935
0,42,2,1,0,24403.367
0,44,1,2,0,43219.276
17870,80,2,0,0,30474.308
2034,35,2,0,0,20998.883
3000,36,1,2,0,18899.658
0,51,1,2,0,35673.34
28125,48,1,2,0,29081.791
0,52,1,2,0,40148.543
0,47,1,3,0,12427.4382
13406,59,1,0,0,11014.809
8437,40,1,1,0,29313.366
13594,31,1,3,0,56914.449
16142,32,2,1,0,20224.9647
2827,52,2,0,0,75097.4567
21150,38,1,2,0,29195.04
3708,66,1,2,0,5644.7821
445,30,1,1,0,22044.13
0,31,1,0,0,26892.419
29812,42,1,2,0,56848.639
5085,43,2,0,0,15006.6086
6187,48,1,1,0,24747.546
0,51,2,0,0,13041.9912
0,53,1,0,0,14209.9106
844,43,1,1,0,16583.9885
0,53,1,0,6000,36350.038
12130,49,1,3,0,54448.255
0,78,2,0,0,6727.8667
10224,41,1,2,0,44894.271
15087,41,1,1,0,22685.953
300,39,1,0,0,21812.362
0,76,2,0,0,9628.1372
52948,58,2,0,0,13011.1075
4884,50,1,0,0,24160.143
22014,66,1,0,0,28415.118
0,66,2,0,0,9536.9197
0,38,1,1,0,28228.155
0,54,2,0,0,38709.74
0,55,2,2,0,20715.472
16668,64,2,0,0,24479.355
27293,47,1,0,0,13797.3696
0,42,1,1,0,26207.228
0,29,1,3,0,14033.106
0,51,1,0,0,23237.436
0,76,2,0,0,23495.4093
17649,38,2,0,0,15820.0397
0,53,1,2,0,29304.432
0,39,1,1,0,19790.084
16179,51,1,3,0,50403.698
58831,43,1,0,0,31710.87
39810,48,1,2,0,35015.734
0,44,1,1,0,33052.137
57947,34,1,2,0,31728.21
13420,50,2,0,0,23996.854
10743,56,1,2,0,19453.0677
60204,39,1,8,0,36333.695
0,47,1,1,0,31772.801
0,44,1,1,0,14300.7503
0,58,1,0,0,15958.7788
0,45,1,0,0,27434.404
17074,44,1,0,0,20408.4047
0,31,1,1,0,37608.61
0,55,1,1,0,9268.1908
6406,49,2,0,0,9413.0601
0,49,1,1,0,11160.7765
0,44,2,1,0,23352.947
0,49,1,1,0,52263.047
12813,37,1,0,0,18466.246
0,57,2,0,0,27756.24
27552,41,1,1,0,25518.539
513,50,2,1,0,22563.977
50542,31,1,2,0,33864.836
0,53,1,2,0,38462.352
20501,55,1,1,0,27243.005
0,55,2,1,0,35696.607
0,70,1,1,0,43872.806
0,30,1,1,0,31185.299
511,49,1,9,0,25536.303
14057,80,1,3,2250,11921.384
0,54,1,3,2000,38793.019
6748,80,2,0,1050,14042.1196
51317,57,1,2,0,41078.902
74324,51,1,1,1600,20798.926
0,32,1,0,0,18612.224
1307,28,2,0,0,23555.82
5060,45,1,1,1200,39613.499
0,52,1,0,0,15894.2484
0,43,1,0,950,20850.884
0,47,2,0,1200,22045.02
0,25,1,3,0,19673.421
0,44,1,0,0,15267.5371
10543,73,1,0,2890,34562.549
15852,42,1,-1,5510,30289.197
7348,38,1,-1,0,26789.486
15998,42,1,0,50500,90984.606
5459,52,2,0,0,28387.2684
23003,57,1,0,0,31031.891
9033,56,1,2,0,38005.787
9586,76,1,1,0,38797.34
0,45,1,1,0,42106.17
24767,36,1,0,0,17119.9727
10491,58,1,2,0,26922.238
55396,78,2,0,0,29530.524
27715,81,2,0,1569,19955.776
0,44,1,0,0,25757.288
58750,67,1,3,10818,89098.418
30083,64,1,1,0,10888.0943
11456,54,1,0,0,38000.289
0,55,2,0,0,33264.32
0,50,1,2,0,14453.6917
0,76,2,0,0,21230.446
35851,41,2,0,0,17402.3786
0,53,1,0,4400,57987.396
0,56,1,3,0,38532.313
0,71,2,0,0,25226.535
15391,54,1,1,0,36916.617
16108,63,1,1,0,51450.391
0,44,1,0,0,38672.953
50074,55,1,2,0,31942.917
0,71,1,8,0,33020.058
22448,39,2,3,0,112647.313
0,45,1,3,0,87074.43
0,45,1,0,0,17562.9385
0,42,2,2,0,62826.01
1525,81,1,1,0,9528.7482
74397,54,1,1,0,31900.881
0,82,1,0,0,11758.8731
24348,75,1,0,0,4563.2703
0,49,1,1,0,45755.493
12646,51,1,2,0,29182.591
60128,60,1,1,0,33153.069
0,46,1,0,0,21006.407
10034,48,2,2,0,19545.814
59503,52,2,0,0,18580.369
5623,56,1,0,0,55358.224
38330,78,2,0,0,23423.987
0,44,1,0,0,14786.7886
0,53,1,0,0,51067.728
0,56,1,2,0,25376.786
34970,59,2,0,0,16039.5845
26180,32,1,1,0,53158.828
31282,48,1,1,0,23848.1933
0,40,1,1,0,29279.34
16501,39,2,3,0,23082.883
18858,50,1,3,0,30930.425
13019,45,1,2,0,31768.261
0,39,2,1,0,12928.2188
0,57,1,1,0,12262.432
0,66,2,0,0,26975.164
14728,41,1,1,0,56915.306
0,25,2,0,0,12513.0974
7881,30,2,0,0,16029.8494
58437,30,1,2,0,28887.356
33631,35,1,1,0,14173.49
9377,53,2,0,0,7315.4771
6828,71,1,1,0,27119.927
0,73,2,0,0,13471.0234
0,49,2,1,0,22023.238
13098,39,1,1,0,24568.744
10501,62,1,2,0,57908.152
14050,40,1,0,0,13064.418
10286,47,1,1,0,31280.031
18001,71,2,0,0,14186.8953
11128,30,1,3,0,14638.9825
13648,35,2,0,0,19315.602
0,45,1,0,0,94499.552
0,40,1,1,0,47315.817
6390,47,1,0,0,25810.243
0,67,1,0,0,11909.2417
0,31,1,2,0,29338.182
2957,31,1,3,0,13761.71
8531,40,1,1,0,21764.697
11514,25,1,2,0,35237.602
0,35,2,9,36000,23299.88
28435,41,1,1,0,14286.706
26081,44,1,2,0,17409.0203
13179,54,2,3,0,24963.367
0,72,2,0,0,12444.3338
58760,39,2,0,0,13656.1437
15548,36,1,2,0,18324.052
0,21,2,0,0,17661.9436
14982,38,1,1,0,15850.2326
32367,36,1,3,0,33094.649
0,20,1,3,0,16746.233
0,34,1,2,0,28741.168
24719,49,1,1,0,22746.797
25586,42,1,2,0,22777.708
1918,50,1,1,0,19810.247
15163,34,1,0,0,16974.4574
12130,44,1,1,0,9737.4934
22552,44,1,1,0,14736.185
9258,48,1,0,0,5114.3371
17808,48,1,2,0,21780.002
0,32,2,0,0,11565.553
0,47,1,2,0,34062.16
0,34,1,0,0,27370.251
8910,45,1,1,0,35524.506
7312,63,2,1,100000,70737.095
30408,78,1,0,0,30964.094
69367,53,1,0,0,38176.244
1437,52,1,1,0,37019.307
0,37,1,0,0,30294.397
10352,80,1,1,0,45412.351
13413,65,1,1,0,83751.23
2370,41,1,0,0,29001.323
18773,58,1,0,0,39899.762
40234,40,1,0,0,40644.547
335,61,1,0,0,12399.181
0,33,1,1,0,24632.642
0,42,1,0,0,25313.488
10142,43,1,2,0,105582.767
6443,35,1,0,0,27002.882
0,44,1,0,0,17330.3297
0,35,1,1,0,23911.294
0,43,1,1,0,23536.3656
9739,27,1,1,0,32774.247
0,41,1,0,0,46492.358
0,58,2,0,0,96691.995
0,41,1,0,0,8120.2374
0,79,2,0,0,16495.435
0,46,1,0,0,12785.043
34653,58,1,0,0,22720.638
44692,59,1,0,0,34511.726
47926,42,1,0,0,24840.087
0,28,2,1,0,32986.883
26335,82,2,0,0,41329.139
0,50,1,3,0,16418.5646
10061,47,2,0,0,15723.2086
5457,45,1,0,0,11321.3457
12909,50,2,0,0,22637.6367
21303,57,1,1,0,18346.09
0,44,1,0,0,11651.7085
0,55,1,1,0,25211.019
51293,77,2,0,0,28973.592
47446,64,1,0,0,44188.436
23392,67,1,1,0,35024.66
2686,57,1,0,0,10061.1714
19626,88,1,0,0,6297.2284
12076,64,1,0,0,11123.9882
15794,73,2,0,0,35685.339
39805,69,2,2,0,7932.637
14714,46,1,1,0,47914.978
48408,50,2,0,0,31794.304
81679,78,2,0,0,24134.6847
15742,36,1,2,0,19071.6137
84204,74,1,0,0,37348.165
0,69,1,1,0,17506.087
0,63,1,1,0,37794.545
0,48,1,2,0,46243.459
0,65,2,0,0,23786.958
26132,50,2,1,0,21970.659
0,43,2,1,0,16315.768
0,48,1,1,0,26619.871
54173,45,1,0,0,25806.02
23613,35,1,3,3600,46489.918
32135,34,1,1,3000,36299.869
0,53,2,0,0,31331.2993
0,54,1,1,0,48994.121
0,60,1,0,0,15338.865
15312,55,2,1,0,22002.064
0,52,1,0,0,15667.0287
0,54,1,3,0,110619.172
15865,56,2,1,7000,67211.813
0,67,1,0,0,17734.4325
0,35,1,2,0,25727.097
0,78,1,0,0,8413.065
26519,38,1,1,0,50747.164
2027,42,2,0,0,20653.875
15521,79,1,0,0,35317.41
41349,64,1,0,0,28771.189
26664,65,1,0,0,22173.262
138640,69,2,1,0,27476.933
22314,43,2,2,0,25406.036
0,47,1,9,0,68824.558
0,78,2,1,0,15381.2315
6518,61,1,0,0,14536.2281
0,41,1,0,0,16560.9786
0,73,2,0,0,26846.024
0,26,1,0,0,12181.4351
29207,59,1,1,0,25661.711
0,37,1,0,0,12442.6056
7989,43,2,0,0,14266.1712
0,34,1,1,0,20393.697
55717,42,1,2,0,26082.865
23760,45,1,3,0,56372.119
49301,86,1,0,0,37352.1545
0,58,1,0,0,119872.528
0,40,1,1,0,44668.102
0,37,1,1,0,29559.02
22496,58,2,1,0,17651.5353
27687,35,1,0,0,29931.159
0,59,1,1,0,22578.158
4790,37,2,0,0,5257.617
27523,44,2,3,0,62571.759
80217,35,1,1,13320,58933.122
25957,43,1,2,0,41462.098
12967,62,1,3,0,148842.736
21397,74,2,0,0,22432.7687
0,42,2,1,0,64842.57
9082,67,1,1,0,83241.99
0,76,1,1,1440,40481.893
34311,46,2,0,6000,25344.583
47993,72,1,1,0,56262.51
40976,42,1,0,0,30022.026
59444,56,1,0,0,71117.305
30470,44,1,3,0,79909.302
6162,35,1,0,0,17401.383
0,35,1,0,0,22857.5
0,77,2,0,0,28395.457
7564,81,1,0,0,74867.461
11602,57,1,0,0,33884.845
12553,42,1,0,0,41774.185
